Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance (Wh/m2),Irradiance/100
00:56:50,2.2800,0.3008,4.7936,1.3152,81.86,79.45,197.5,1.975
00:57:00,2.2980,0.3309,4.7957,1.3161,81.90,79.51,278,2.78
00:57:10,2.2800,0.3064,4.7976,1.3170,81.93,79.56,201,2.01
00:57:20,2.2610,0.2806,4.7994,1.3178,81.96,79.61,197.5,1.975
00:57:30,2.2580,0.2690,4.8011,1.3185,81.99,79.65,206,2.06
00:57:40,2.2540,0.2657,4.8027,1.3192,82.02,79.70,184.0,1.84
00:57:50,2.2660,0.2895,4.8046,1.3200,82.05,79.74,202,2.02
00:58:00,2.2740,0.3000,4.8065,1.3209,82.08,79.79,217,2.17
00:58:10,2.2720,0.2965,4.8083,1.3217,82.11,79.84,217,2.17
00:58:20,2.2530,0.2701,4.8100,1.3225,82.14,79.89,196.0,1.96
00:58:30,2.2490,0.2524,4.8116,1.3232,82.17,79.93,176.8,1.768
00:58:40,2.2470,0.2509,4.8132,1.3239,82.20,79.97,168.4,1.6840000000000002
00:58:50,2.2460,0.2538,4.8147,1.3246,82.22,80.02,167.7,1.6769999999999998
00:59:00,2.2500,0.2493,4.8163,1.3253,82.25,80.06,167.6,1.676
00:59:10,2.2480,0.2500,4.8179,1.3259,82.28,80.10,173.9,1.739
00:59:20,2.2740,0.2867,4.8197,1.3267,82.31,80.15,189.3,1.893
00:59:30,2.2660,0.2718,4.8214,1.3275,82.34,80.19,186.5,1.865
00:59:40,2.5130,0.5457,4.8252,1.3290,82.40,80.29,269,2.69
00:59:50,2.5290,0.5551,4.8291,1.3306,82.47,80.38,478,4.78
01:00:00,2.4870,0.4958,4.8325,1.3319,82.53,80.46,396,3.96
01:00:10,2.9990,1.5691,4.8456,1.3363,82.75,80.72,622,6.22
01:00:20,2.8400,1.3068,4.8559,1.3399,82.92,80.94,597,5.97
01:00:30,2.5500,0.5435,4.8597,1.3414,82.99,81.04,648,6.48
01:00:40,2.2410,0.2152,4.8611,1.3420,83.01,81.07,155.1,1.551
01:00:50,2.2330,0.2162,4.8624,1.3426,83.04,81.11,141.7,1.4169999999999998
01:01:00,2.2310,0.2012,4.8637,1.3432,83.06,81.14,132.3,1.3230000000000002
01:01:10,2.2300,0.2029,4.8649,1.3438,83.08,81.18,129.9,1.2990000000000002
01:01:20,2.2300,0.2078,4.8662,1.3443,83.10,81.21,123.9,1.239
01:01:30,2.2280,0.2040,4.8675,1.3449,83.12,81.24,119.3,1.193
01:01:40,2.2300,0.1815,4.8686,1.3454,83.14,81.28,115.3,1.153
01:01:50,2.2230,0.2022,4.8699,1.3460,83.16,81.31,112.4,1.124
01:02:00,2.2210,0.2024,4.8711,1.3465,83.18,81.34,109.2,1.092
01:02:10,2.2360,0.1731,4.8722,1.3470,83.20,81.37,105.7,1.057
01:02:20,2.2290,0.1706,4.8732,1.3475,83.22,81.40,102.8,1.028
01:02:30,2.2290,0.1875,4.8744,1.3480,83.24,81.43,100.2,1.002
01:02:40,2.2280,0.1723,4.8755,1.3485,83.26,81.46,97.5,0.975
01:02:50,2.2280,0.1716,4.8765,1.3490,83.28,81.49,95.2,0.9520000000000001
01:03:00,2.2280,0.1739,4.8776,1.3494,83.30,81.52,90.9,0.909
01:03:10,2.2280,0.1708,4.8787,1.3499,83.31,81.55,91.4,0.914
01:03:20,2.2290,0.1673,4.8797,1.3504,83.33,81.58,87.1,0.871
01:03:30,2.2300,0.1673,4.8807,1.3508,83.35,81.60,89.0,0.89
01:03:40,2.2310,0.1643,4.8817,1.3513,83.37,81.63,86.4,0.8640000000000001
01:03:50,2.2310,0.1637,4.8828,1.3518,83.38,81.66,87.9,0.879
01:04:00,2.2320,0.1688,4.8838,1.3522,83.40,81.69,87.1,0.871
01:04:10,2.2340,0.1664,4.8848,1.3527,83.42,81.72,87.5,0.875
01:04:20,2.2360,0.1706,4.8859,1.3532,83.44,81.74,89.7,0.897
01:04:30,2.2380,0.1701,4.8870,1.3536,83.46,81.77,87.5,0.875
01:04:40,2.2400,0.1726,4.8880,1.3541,83.47,81.80,92.9,0.929
01:04:50,2.2420,0.1761,4.8891,1.3546,83.49,81.83,89.5,0.895
01:05:00,2.2440,0.1774,4.8902,1.3551,83.51,81.86,94.6,0.946
01:05:10,2.2460,0.1771,4.8913,1.3556,83.53,81.89,95.0,0.95
01:05:20,2.2480,0.1827,4.8925,1.3561,83.55,81.92,98.2,0.982
01:05:30,2.2500,0.1827,4.8936,1.3566,83.57,81.95,101.5,1.015
01:05:40,2.2540,0.1882,4.8948,1.3571,83.59,81.98,100.1,1.001
01:05:50,2.2570,0.1948,4.8960,1.3577,83.61,82.02,107.4,1.074
01:06:00,2.2590,0.2001,4.8973,1.3582,83.63,82.05,109.7,1.097
01:06:10,2.2620,0.2016,4.8985,1.3588,83.65,82.08,112.4,1.124
01:06:20,2.2630,0.2037,4.8998,1.3593,83.68,82.12,118.1,1.181
01:06:30,2.2640,0.2050,4.9011,1.3599,83.70,82.15,116.2,1.162
01:06:40,2.2650,0.2066,4.9024,1.3605,83.72,82.19,117.3,1.173
01:06:50,2.2660,0.2054,4.9037,1.3611,83.74,82.22,120.1,1.2009999999999998
01:07:00,2.2670,0.2049,4.9050,1.3616,83.76,82.26,116.3,1.163
01:07:10,2.2670,0.2063,4.9063,1.3622,83.79,82.29,116.3,1.163
01:07:20,2.2690,0.2117,4.9076,1.3628,83.81,82.33,117.0,1.17
01:07:30,2.2690,0.2112,4.9090,1.3634,83.83,82.36,116.4,1.1640000000000001
01:07:40,2.2720,0.2138,4.9103,1.3640,83.85,82.40,119.4,1.194
01:07:50,2.2750,0.2219,4.9117,1.3646,83.88,82.43,121.4,1.214
01:08:00,2.2790,0.2293,4.9132,1.3652,83.90,82.47,130.3,1.3030000000000002
01:08:10,2.2830,0.2374,4.9147,1.3659,83.93,82.51,138.7,1.3869999999999998
01:08:20,2.2940,0.2623,4.9163,1.3666,83.96,82.56,147.4,1.474
01:08:30,2.3010,0.2788,4.9181,1.3674,83.99,82.60,212,2.12
01:08:40,2.2930,0.2607,4.9198,1.3681,84.02,82.65,168.2,1.682
01:08:50,2.3080,0.3013,4.9217,1.3689,84.05,82.70,171.7,1.7169999999999999
01:09:00,2.3440,0.3765,4.9242,1.3700,84.09,82.76,252,2.52
01:09:10,2.4920,0.6128,4.9284,1.3717,84.16,82.86,438,4.38
01:09:20,5.3230,0.0092,4.9285,1.3717,84.17,82.87,562,5.62
01:09:30,3.1070,1.6122,4.9425,1.3762,84.40,83.14,648,6.48
01:09:40,3.4580,1.7284,4.9591,1.3810,84.69,83.43,767,7.67
01:09:50,3.4560,1.7124,4.9755,1.3858,84.97,83.71,776,7.76
01:10:00,3.4050,1.7060,4.9916,1.3905,85.24,84.00,768,7.68
01:10:10,3.4070,1.7048,5.0078,1.3952,85.52,84.29,766,7.66
01:10:20,3.4100,1.7063,5.0239,1.4000,85.79,84.57,762,7.62
01:10:30,3.4280,1.7091,5.0402,1.4047,86.07,84.86,769,7.69
01:10:40,3.4100,1.7099,5.0564,1.4095,86.35,85.15,762,7.62
01:10:50,3.4020,1.7090,5.0726,1.4142,86.62,85.43,765,7.65
01:11:00,3.4080,1.7023,5.0887,1.4189,86.90,85.72,760,7.6
01:11:10,3.3930,1.6989,5.1047,1.4237,87.17,86.00,759,7.59
01:11:20,3.3890,1.6970,5.1207,1.4284,87.45,86.29,758,7.58
01:11:30,3.3950,1.6977,5.1367,1.4331,87.72,86.57,757,7.57
01:11:40,3.3960,1.6987,5.1527,1.4378,87.99,86.86,759,7.59
01:11:50,3.3950,1.6947,5.1687,1.4425,88.27,87.14,753,7.53
01:12:00,3.3870,1.6908,5.1846,1.4472,88.54,87.43,757,7.57
01:12:10,3.3840,1.6881,5.2004,1.4519,88.81,87.71,754,7.54
01:12:20,3.3540,1.6751,5.2161,1.4566,89.08,87.99,750,7.5
01:12:30,3.2990,1.6502,5.2312,1.4611,89.33,88.27,742,7.42
01:12:40,2.9550,1.5353,5.2438,1.4654,89.55,88.52,730,7.3
01:12:50,2.4650,0.2780,5.2457,1.4662,89.58,88.57,262,2.62
01:13:00,2.3540,0.2426,5.2473,1.4669,89.61,88.61,126.3,1.263
01:13:10,2.3690,0.2718,5.2491,1.4676,89.64,88.66,134.4,1.344
01:13:20,2.3610,0.2807,5.2509,1.4684,89.67,88.70,153.2,1.5319999999999998
01:13:30,2.2850,0.2109,5.2522,1.4690,89.69,88.74,147.4,1.474
01:13:40,2.2870,0.2232,5.2537,1.4696,89.72,88.78,120.3,1.203
01:13:50,2.2890,0.2396,5.2552,1.4703,89.74,88.82,124.1,1.2409999999999999
01:14:00,2.3410,0.3076,5.2572,1.4711,89.78,88.87,165.7,1.6569999999999998
01:14:10,2.3960,0.3814,5.2597,1.4722,89.82,88.93,259,2.59
01:14:20,2.3370,0.3232,5.2618,1.4731,89.86,88.99,193.5,1.935
01:14:30,2.3800,0.3843,5.2644,1.4741,89.90,89.05,291,2.91
01:14:40,2.3730,0.3907,5.2669,1.4752,89.94,89.12,237,2.37
01:14:50,2.3210,0.3228,5.2690,1.4761,89.98,89.17,244,2.44
01:15:00,2.2770,0.2435,5.2706,1.4768,90.01,89.21,171.5,1.715
01:15:10,2.2670,0.2192,5.2719,1.4774,90.03,89.25,115.6,1.156
01:15:20,2.2620,0.2107,5.2733,1.4780,90.05,89.28,112.9,1.129
01:15:30,2.2730,0.2295,5.2747,1.4786,90.08,89.32,127.7,1.2770000000000001
01:15:40,2.2850,0.2591,5.2763,1.4793,90.11,89.37,140.2,1.402
01:15:50,2.4440,0.5153,5.2798,1.4808,90.16,89.45,257,2.57
01:16:00,2.9080,1.5062,5.2920,1.4850,90.37,89.71,677,6.77
01:16:10,2.9170,1.5186,5.3043,1.4892,90.58,89.96,668,6.68
01:16:20,3.0840,1.6108,5.3181,1.4937,90.82,90.23,707,7.07
01:16:30,2.9890,1.5617,5.3311,1.4980,91.04,90.49,713,7.13
01:16:40,3.3080,1.6520,5.3463,1.5026,91.30,90.77,727,7.27
01:16:50,3.3090,1.6533,5.3615,1.5072,91.56,91.05,739,7.39
01:17:00,3.2770,1.6405,5.3764,1.5117,91.81,91.32,737,7.37
01:17:10,3.2820,1.6434,5.3914,1.5163,92.07,91.60,735,7.35
01:17:20,3.3750,1.6740,5.4071,1.5209,92.34,91.88,743,7.43
01:17:30,3.3460,1.6701,5.4226,1.5256,92.60,92.16,745,7.45
01:17:40,3.3450,1.6712,5.4381,1.5302,92.87,92.44,742,7.42
01:17:50,3.3450,1.6696,5.4536,1.5349,93.13,92.72,738,7.38
01:18:00,3.3500,1.6659,5.4691,1.5395,93.40,93.00,738,7.38
01:18:10,3.3250,1.6641,5.4845,1.5441,93.66,93.28,737,7.37
01:18:20,3.3330,1.6680,5.4999,1.5487,93.92,93.56,735,7.35
01:18:30,3.3410,1.6697,5.5154,1.5534,94.19,93.84,737,7.37
01:18:40,3.3410,1.6722,5.5310,1.5580,94.45,94.12,736,7.36
01:18:50,3.3410,1.6728,5.5465,1.5627,94.72,94.40,733,7.33
01:19:00,3.3480,1.6723,5.5620,1.5673,94.98,94.68,736,7.36
01:19:10,3.3480,1.6710,5.5776,1.5720,95.25,94.96,734,7.34
01:19:20,3.3370,1.6699,5.5931,1.5766,95.51,95.24,731,7.31
01:19:30,3.3390,1.6707,5.6086,1.5812,95.78,95.52,732,7.32
01:19:40,3.3390,1.6703,5.6240,1.5859,96.04,95.80,734,7.34
01:19:50,3.3360,1.6682,5.6395,1.5905,96.31,96.08,729,7.29
01:20:00,3.3340,1.6665,5.6549,1.5951,96.57,96.36,729,7.29
01:20:10,3.3330,1.6642,5.6703,1.5998,96.83,96.64,732,7.32
01:20:20,3.3300,1.6653,5.6858,1.6044,97.10,96.92,729,7.29
01:20:30,3.3300,1.6661,5.7012,1.6090,97.36,97.20,727,7.27
01:20:40,3.3370,1.6669,5.7166,1.6137,97.62,97.48,733,7.33
01:20:50,3.3370,1.6691,5.7321,1.6183,97.89,97.76,730,7.3
01:21:00,3.3400,1.6706,5.7476,1.6229,98.15,98.04,730,7.3
01:21:10,3.3380,1.6710,5.7631,1.6276,98.42,98.32,731,7.31
01:21:20,3.3380,1.6685,5.7786,1.6322,98.68,98.60,731,7.31
01:21:30,3.3360,1.6658,5.7940,1.6368,98.94,98.88,729,7.29
01:21:40,3.3370,1.6659,5.8094,1.6415,99.21,99.16,725,7.25
01:21:50,3.3360,1.6684,5.8249,1.6461,99.47,99.44,724,7.24
01:22:00,3.3330,1.6677,5.8403,1.6507,99.74,99.72,724,7.24
01:22:10,3.3320,1.6684,5.8558,1.6554,100.00,100.00,726,7.26
01:22:20,2.4810,0.5168,5.8593,1.6568,100.06,100.09,102.5,1.025
