Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Sunlight Level
00:36:10,4.0090,1.9995,4.7796,1.1858,93.40,93.38,884.0,8.02,8.84
00:36:20,4.0320,1.9997,4.8020,1.1914,93.84,93.81,890.0,8.06,8.9
00:36:30,4.0440,1.9991,4.8245,1.1969,94.28,94.25,896.0,8.08,8.96
00:36:40,4.0470,1.9987,4.8470,1.2025,94.71,94.69,898.0,8.09,8.98
00:36:50,4.0500,1.9986,4.8695,1.2080,95.15,95.13,897.0,8.09,8.97
00:37:00,4.0470,1.9984,4.8919,1.2136,95.59,95.56,899.0,8.09,8.99
00:37:10,4.0450,1.9989,4.9144,1.2191,96.03,96.00,900.0,8.09,9.0
00:37:20,4.0500,1.9989,4.9369,1.2247,96.47,96.44,897.0,8.1,8.97
00:37:30,4.0510,1.9984,4.9594,1.2302,96.91,96.87,897.0,8.1,8.97
00:37:40,4.0500,1.9984,4.9818,1.2358,97.35,97.31,898.0,8.09,8.98
00:37:50,4.0480,1.9987,5.0043,1.2413,97.79,97.75,901.0,8.09,9.01
00:38:00,4.0480,1.9984,5.0268,1.2469,98.23,98.19,901.0,8.09,9.01
00:38:10,4.0400,1.9985,5.0492,1.2524,98.67,98.62,903.0,8.07,9.03
00:38:20,4.0300,1.9987,5.0716,1.2580,99.10,99.06,898.0,8.05,8.98
00:38:30,3.9650,2.0610,5.0943,1.2637,99.55,99.51,900.0,8.17,9.0
00:38:40,3.7310,2.2338,5.1174,1.2699,100.00,100.00,898.0,8.33,8.98
00:38:50,3.9130,2.0847,5.1401,1.2757,100.44,100.46,898.0,8.16,8.98
