Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Irradiance/100,Power(W),Efficiency(%),Power Score,Sun Score,Efficiency Score
01:17:50,0.0000,0.1364,0.0257,0.1921,100.00,89.73,805,8.05,0.0,0.0,80.5,0.0,80.5
01:18:00,0.0000,0.1307,0.0257,0.1924,100.00,89.90,806,8.06,0.0,0.0,80.6,0.0,80.6
01:18:10,0.0000,0.1542,0.0257,0.1929,100.00,90.10,805,8.05,0.0,0.0,80.5,0.0,80.5
01:18:20,0.0000,0.1813,0.0257,0.1934,100.00,90.34,803,8.03,0.0,0.0,80.3,0.0,80.3
01:18:30,0.0000,0.1546,0.0257,0.1938,100.00,90.54,805,8.05,0.0,0.0,80.5,0.0,80.5
01:18:40,0.0000,0.1061,0.0257,0.1941,100.00,90.68,802,8.02,0.0,0.0,80.2,0.0,80.2
01:18:50,0.0000,0.1877,0.0257,0.1946,100.00,90.92,801,8.01,0.0,0.0,80.1,0.0,80.1
01:19:00,0.0000,0.1318,0.0257,0.1950,100.00,91.09,802,8.02,0.0,0.0,80.2,0.0,80.2
01:19:10,0.0000,0.1374,0.0257,0.1954,100.00,91.27,799,7.99,0.0,0.0,79.9,0.0,79.9
01:19:20,0.0000,0.1473,0.0257,0.1958,100.00,91.46,801,8.01,0.0,0.0,80.1,0.0,80.1
01:19:30,0.0000,0.1666,0.0257,0.1962,100.00,91.68,799,7.99,0.0,0.0,79.9,0.0,79.9
01:19:40,0.0000,0.1504,0.0257,0.1967,100.00,91.87,800,8.0,0.0,0.0,80.0,0.0,80.0
01:19:50,0.0000,0.1409,0.0257,0.1970,100.00,92.05,801,8.01,0.0,0.0,80.1,0.0,80.1
01:20:00,0.0000,0.1667,0.0257,0.1975,100.00,92.27,797,7.97,0.0,0.0,79.7,0.0,79.7
01:20:10,0.0000,0.1451,0.0257,0.1979,100.00,92.46,797,7.97,0.0,0.0,79.7,0.0,79.7
01:20:20,0.0000,0.1531,0.0257,0.1983,100.00,92.66,798,7.98,0.0,0.0,79.8,0.0,79.8
01:20:30,0.0000,0.1356,0.0257,0.1987,100.00,92.83,799,7.99,0.0,0.0,79.9,0.0,79.9
01:20:40,0.0000,0.1534,0.0257,0.1991,100.00,93.03,797,7.97,0.0,0.0,79.7,0.0,79.7
01:20:50,0.0000,0.1292,0.0257,0.1995,100.00,93.20,796,7.96,0.0,0.0,79.6,0.0,79.6
01:21:00,0.0000,0.1457,0.0257,0.1999,100.00,93.39,793,7.93,0.0,0.0,79.3,0.0,79.3
01:21:10,0.0000,0.0000,0.0257,0.1999,100.00,93.39,797,7.97,0.0,0.0,79.7,0.0,79.7
01:21:20,0.0000,0.1513,0.0257,0.2003,100.00,93.59,800,8.0,0.0,0.0,80.0,0.0,80.0
01:21:30,0.0000,0.1486,0.0257,0.2007,100.00,93.78,800,8.0,0.0,0.0,80.0,0.0,80.0
01:21:40,0.0000,0.1231,0.0257,0.2011,100.00,93.94,799,7.99,0.0,0.0,79.9,0.0,79.9
01:21:50,0.0000,0.1297,0.0257,0.2014,100.00,94.11,797,7.97,0.0,0.0,79.7,0.0,79.7
01:22:00,0.0000,0.0954,0.0257,0.2017,100.00,94.23,798,7.98,0.0,0.0,79.8,0.0,79.8
01:22:10,0.0000,0.1380,0.0257,0.2021,100.00,94.41,797,7.97,0.0,0.0,79.7,0.0,79.7
01:22:20,0.0000,0.1368,0.0257,0.2025,100.00,94.59,795,7.95,0.0,0.0,79.5,0.0,79.5
01:22:30,0.0000,0.1366,0.0257,0.2028,100.00,94.76,794,7.94,0.0,0.0,79.4,0.0,79.4
01:22:40,0.0000,0.1733,0.0257,0.2033,100.00,94.99,795,7.95,0.0,0.0,79.5,0.0,79.5
01:22:50,0.0000,0.1343,0.0257,0.2037,100.00,95.16,797,7.97,0.0,0.0,79.7,0.0,79.7
01:23:00,0.0000,0.1376,0.0257,0.2041,100.00,95.34,795,7.95,0.0,0.0,79.5,0.0,79.5
01:23:10,0.0000,0.1314,0.0257,0.2044,100.00,95.51,795,7.95,0.0,0.0,79.5,0.0,79.5
01:23:20,0.0000,0.0903,0.0257,0.2047,100.00,95.63,796,7.96,0.0,0.0,79.6,0.0,79.6
01:23:30,0.0000,0.1415,0.0257,0.2051,100.00,95.81,798,7.98,0.0,0.0,79.8,0.0,79.8
01:23:40,0.0000,0.1268,0.0257,0.2054,100.00,95.98,797,7.97,0.0,0.0,79.7,0.0,79.7
01:23:50,0.0000,0.1402,0.0257,0.2058,100.00,96.16,798,7.98,0.0,0.0,79.8,0.0,79.8
01:24:00,0.0000,0.1230,0.0257,0.2062,100.00,96.32,796,7.96,0.0,0.0,79.6,0.0,79.6
01:24:10,0.0000,0.1173,0.0257,0.2065,100.00,96.47,796,7.96,0.0,0.0,79.6,0.0,79.6
01:24:20,0.0000,0.0837,0.0257,0.2067,100.00,96.58,793,7.93,0.0,0.0,79.3,0.0,79.3
01:24:30,0.0000,0.1347,0.0257,0.2071,100.00,96.75,792,7.92,0.0,0.0,79.2,0.0,79.2
01:24:40,0.0000,0.1624,0.0257,0.2076,100.00,96.97,793,7.93,0.0,0.0,79.3,0.0,79.3
01:24:50,0.0000,0.1353,0.0257,0.2079,100.00,97.14,796,7.96,0.0,0.0,79.6,0.0,79.6
01:25:00,0.0000,0.1775,0.0257,0.2084,100.00,97.37,797,7.97,0.0,0.0,79.7,0.0,79.7
01:25:10,0.0000,0.1142,0.0257,0.2087,100.00,97.52,797,7.97,0.0,0.0,79.7,0.0,79.7
01:25:20,0.0000,0.1079,0.0257,0.2090,100.00,97.66,795,7.95,0.0,0.0,79.5,0.0,79.5
01:25:30,0.0000,0.1600,0.0257,0.2095,100.00,97.87,795,7.95,0.0,0.0,79.5,0.0,79.5
01:25:40,0.0000,0.0894,0.0257,0.2097,100.00,97.98,796,7.96,0.0,0.0,79.6,0.0,79.6
01:25:50,0.0000,0.1075,0.0257,0.2100,100.00,98.12,792,7.92,0.0,0.0,79.2,0.0,79.2
01:26:00,0.0000,0.1783,0.0257,0.2105,100.00,98.35,791,7.91,0.0,0.0,79.1,0.0,79.1
01:26:10,0.0000,0.1197,0.0257,0.2109,100.00,98.51,790,7.9,0.0,0.0,79.0,0.0,79.0
01:26:20,0.0000,0.1155,0.0257,0.2112,100.00,98.66,788,7.88,0.0,0.0,78.8,0.0,78.8
01:26:30,0.0000,0.1580,0.0257,0.2116,100.00,98.86,788,7.88,0.0,0.0,78.8,0.0,78.8
01:26:40,0.0000,0.1194,0.0257,0.2120,100.00,99.02,788,7.88,0.0,0.0,78.8,0.0,78.8
01:26:50,0.0000,0.1161,0.0257,0.2123,100.00,99.17,787,7.87,0.0,0.0,78.7,0.0,78.7
01:27:00,0.0000,0.1389,0.0257,0.2127,100.00,99.35,788,7.88,0.0,0.0,78.8,0.0,78.8
01:27:10,0.0000,0.1300,0.0257,0.2130,100.00,99.52,788,7.88,0.0,0.0,78.8,0.0,78.8
01:27:20,0.0000,0.1486,0.0257,0.2134,100.00,99.71,787,7.87,0.0,0.0,78.7,0.0,78.7
01:27:30,0.0000,0.0878,0.0257,0.2137,100.00,99.83,788,7.88,0.0,0.0,78.8,0.0,78.8
01:27:40,0.0000,0.1346,0.0257,0.2141,100.00,100.00,791,7.91,0.0,0.0,79.1,0.0,79.1
01:27:50,4.5220,1.9928,0.0507,0.2196,197.56,102.59,792,7.92,9.01,0.69,79.2,85.8,-6.6
