Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Irradiance/100,Power(W),Efficiency(%),Power Score,Sun Score,Efficiency Score
01:30:10,3.7290,1.8574,10.8978,2.5251,80.79,73.62,431,4.31,6.93,0.92,43.1,66.0,-22.9
01:30:20,3.7300,1.8580,10.9170,2.5303,80.94,73.77,430,4.3,6.93,0.92,43.0,66.0,-23.0
01:30:30,3.7280,1.8575,10.9363,2.5354,81.08,73.92,430,4.3,6.92,0.92,43.0,65.9,-22.9
01:30:40,3.7270,1.8553,10.9555,2.5406,81.22,74.07,429,4.29,6.91,0.92,42.9,65.8,-22.9
01:30:50,3.7250,1.8554,10.9747,2.5457,81.36,74.22,430,4.3,6.91,0.92,43.0,65.8,-22.8
01:31:00,3.7200,1.8531,10.9938,2.5509,81.51,74.37,427,4.27,6.89,0.92,42.7,65.6,-22.9
01:31:10,3.7140,1.8507,11.0129,2.5560,81.65,74.52,427,4.27,6.87,0.92,42.7,65.4,-22.7
01:31:20,3.7110,1.8483,11.0320,2.5612,81.79,74.67,427,4.27,6.86,0.92,42.7,65.3,-22.6
01:31:30,3.7070,1.8458,11.0510,2.5663,81.93,74.82,424,4.24,6.84,0.92,42.4,65.1,-22.7
01:31:40,3.7010,1.8446,11.0699,2.5714,82.07,74.97,424,4.24,6.83,0.92,42.4,65.0,-22.6
01:31:50,3.6970,1.8422,11.0889,2.5765,82.21,75.12,423,4.23,6.81,0.92,42.3,64.9,-22.6
01:32:00,3.6930,1.8397,11.1077,2.5816,82.35,75.27,421,4.21,6.79,0.92,42.1,64.7,-22.6
01:32:10,3.6890,1.8369,11.1266,2.5867,82.49,75.41,422,4.22,6.78,0.92,42.2,64.6,-22.4
01:32:20,3.6850,1.8358,11.1453,2.5918,82.63,75.56,420,4.2,6.76,0.92,42.0,64.4,-22.4
01:32:30,3.6830,1.8333,11.1641,2.5969,82.77,75.71,420,4.2,6.75,0.92,42.0,64.3,-22.3
01:32:40,3.6760,1.8312,11.1828,2.6020,82.91,75.86,419,4.19,6.73,0.92,41.9,64.1,-22.2
01:32:50,3.6700,1.8275,11.2014,2.6071,83.05,76.01,418,4.18,6.71,0.92,41.8,63.9,-22.1
01:33:00,3.6670,1.8270,11.2200,2.6122,83.18,76.16,418,4.18,6.7,0.92,41.8,63.8,-22.0
01:33:10,3.6620,1.8244,11.2386,2.6172,83.32,76.30,417,4.17,6.68,0.92,41.7,63.6,-21.9
01:33:20,3.6610,1.8243,11.2572,2.6223,83.46,76.45,416,4.16,6.68,0.92,41.6,63.6,-22.0
01:33:30,3.6600,1.8239,11.2757,2.6274,83.60,76.60,419,4.19,6.68,0.91,41.9,63.6,-21.7
01:33:40,3.6580,1.8238,11.2942,2.6324,83.73,76.75,416,4.16,6.67,0.92,41.6,63.5,-21.9
01:33:50,3.6590,1.8245,11.3128,2.6375,83.87,76.89,416,4.16,6.68,0.92,41.6,63.6,-22.0
01:34:00,3.6590,1.8241,11.3313,2.6426,84.01,77.04,416,4.16,6.67,0.92,41.6,63.5,-21.9
01:34:10,3.6550,1.8236,11.3498,2.6476,84.15,77.19,416,4.16,6.67,0.92,41.6,63.5,-21.9
01:34:20,3.6520,1.8215,11.3683,2.6527,84.28,77.34,414,4.14,6.65,0.92,41.4,63.3,-21.9
01:34:30,3.6540,1.8221,11.3868,2.6578,84.42,77.48,416,4.16,6.66,0.91,41.6,63.4,-21.8
01:34:40,3.6560,1.8229,11.4053,2.6628,84.56,77.63,416,4.16,6.66,0.91,41.6,63.4,-21.8
01:34:50,3.6560,1.8217,11.4238,2.6679,84.69,77.78,416,4.16,6.66,0.91,41.6,63.4,-21.8
01:35:00,3.6350,1.8118,11.4421,2.6729,84.83,77.93,414,4.14,6.59,0.91,41.4,62.8,-21.4
01:35:10,3.6010,1.7981,11.4601,2.6779,84.96,78.07,406,4.06,6.47,0.91,40.6,61.6,-21.0
01:35:20,3.5980,1.7973,11.4781,2.6829,85.10,78.22,404,4.04,6.47,0.92,40.4,61.6,-21.2
01:35:30,3.6270,1.8101,11.4963,2.6879,85.23,78.36,408,4.08,6.57,0.92,40.8,62.6,-21.8
01:35:40,3.6450,1.8169,11.5147,2.6930,85.37,78.51,413,4.13,6.62,0.92,41.3,63.0,-21.7
01:35:50,3.6530,1.8217,11.5332,2.6980,85.51,78.66,416,4.16,6.65,0.91,41.6,63.3,-21.7
01:36:00,3.6570,1.8229,11.5517,2.7031,85.64,78.81,417,4.17,6.67,0.91,41.7,63.5,-21.8
01:36:10,3.6560,1.8231,11.5702,2.7082,85.78,78.95,416,4.16,6.67,0.92,41.6,63.5,-21.9
01:36:20,3.6460,1.8176,11.5886,2.7132,85.92,79.10,417,4.17,6.63,0.91,41.7,63.1,-21.4
01:36:30,3.6080,1.8014,11.6067,2.7182,86.05,79.25,410,4.1,6.5,0.91,41.0,61.9,-20.9
01:36:40,3.5560,1.7784,11.6242,2.7232,86.18,79.39,401,4.01,6.32,0.9,40.1,60.2,-20.1
01:36:50,3.4880,1.7481,11.6412,2.7280,86.31,79.53,387,3.87,6.1,0.9,38.7,58.1,-19.4
01:37:00,3.4290,1.7226,11.6576,2.7328,86.43,79.67,376,3.76,5.91,0.9,37.6,56.3,-18.7
01:37:10,3.3800,1.7005,11.6735,2.7375,86.55,79.81,368,3.68,5.75,0.89,36.8,54.8,-18.0
01:37:20,3.3080,1.6713,11.6889,2.7422,86.66,79.95,355,3.55,5.53,0.89,35.5,52.7,-17.2
01:37:30,3.2950,1.6679,11.7042,2.7468,86.77,80.08,351,3.51,5.5,0.9,35.1,52.4,-17.3
01:37:40,3.2630,1.6614,11.7192,2.7514,86.88,80.22,349,3.49,5.42,0.89,34.9,51.6,-16.7
01:37:50,3.2060,1.6660,11.7341,2.7560,86.99,80.35,346,3.46,5.34,0.88,34.6,50.9,-16.3
01:38:00,3.1640,1.6477,11.7485,2.7606,87.10,80.48,339,3.39,5.21,0.88,33.9,49.6,-15.7
01:38:10,3.1580,1.6443,11.7630,2.7652,87.21,80.62,336,3.36,5.19,0.88,33.6,49.4,-15.8
01:38:20,3.1540,1.6420,11.7774,2.7698,87.32,80.75,337,3.37,5.18,0.88,33.7,49.3,-15.6
01:38:30,3.1180,1.6251,11.7914,2.7743,87.42,80.88,332,3.32,5.07,0.87,33.2,48.3,-15.1
01:38:40,3.0470,1.5922,11.8049,2.7787,87.52,81.01,322,3.22,4.85,0.86,32.2,46.2,-14.0
01:38:50,2.9990,1.5698,11.8180,2.7831,87.62,81.14,311,3.11,4.71,0.87,31.1,44.9,-13.8
01:39:00,3.0070,1.5737,11.8311,2.7874,87.71,81.26,310,3.1,4.73,0.87,31.0,45.0,-14.0
01:39:10,3.0060,1.5719,11.8443,2.7918,87.81,81.39,312,3.12,4.73,0.87,31.2,45.0,-13.8
01:39:20,2.9180,1.5278,11.8566,2.7960,87.90,81.52,301,3.01,4.46,0.85,30.1,42.5,-12.4
01:39:30,2.8370,1.4828,11.8683,2.8002,87.99,81.64,284,2.84,4.21,0.85,28.4,40.1,-11.7
01:39:40,2.6370,1.1885,11.8770,2.8035,88.05,81.73,237,2.37,3.13,0.75,23.7,29.8,-6.1
01:39:50,2.6830,1.3315,11.8869,2.8072,88.13,81.84,220,2.2,3.57,0.93,22.0,34.0,-12.0
01:40:00,2.8460,1.4884,11.8987,2.8113,88.22,81.96,280,2.8,4.24,0.87,28.0,40.4,-12.4
01:40:10,2.8470,1.4885,11.9105,2.8154,88.30,82.08,283,2.83,4.24,0.86,28.3,40.4,-12.1
01:40:20,5.1510,0.1366,11.9124,2.8158,88.32,82.09,283,2.83,0.7,0.14,28.3,6.7,21.6
01:40:30,2.8860,1.5086,11.9245,2.8200,88.41,82.21,288,2.88,4.35,0.86,28.8,41.4,-12.6
01:40:40,2.9290,1.5365,11.9370,2.8243,88.50,82.34,296,2.96,4.5,0.87,29.6,42.9,-13.3
01:40:50,2.8550,1.4961,11.9489,2.8284,88.59,82.46,291,2.91,4.27,0.84,29.1,40.7,-11.6
01:41:00,2.6330,1.1566,11.9574,2.8316,88.65,82.55,227,2.27,3.05,0.77,22.7,29.0,-6.3
01:41:10,2.4440,0.5643,11.9612,2.8332,88.68,82.60,135.9,1.359,1.38,0.58,13.6,13.1,0.5
01:41:20,2.4330,0.5306,11.9648,2.8347,88.70,82.64,98.9,0.989,1.29,0.75,9.9,12.3,-2.4
01:41:30,2.4120,0.4643,11.9679,2.8360,88.73,82.68,82.1,0.821,1.12,0.78,8.2,10.7,-2.5
01:41:40,2.4050,0.4411,11.9708,2.8372,88.75,82.72,77.9,0.779,1.06,0.78,7.8,10.1,-2.3
01:41:50,2.4050,0.4372,11.9738,2.8384,88.77,82.75,77.1,0.771,1.05,0.78,7.7,10.0,-2.3
01:42:00,2.4020,0.4221,11.9766,2.8396,88.79,82.79,74.6,0.746,1.01,0.77,7.5,9.6,-2.1
01:42:10,2.4000,0.4119,11.9793,2.8407,88.81,82.82,72.4,0.724,0.99,0.78,7.2,9.4,-2.2
01:42:20,2.4000,0.4074,11.9820,2.8418,88.83,82.85,71.9,0.719,0.98,0.78,7.2,9.3,-2.1
01:42:30,2.4020,0.4059,11.9847,2.8430,88.85,82.88,71.1,0.711,0.97,0.78,7.1,9.2,-2.1
01:42:40,2.4030,0.4065,11.9875,2.8441,88.87,82.92,71.0,0.71,0.98,0.79,7.1,9.3,-2.2
01:42:50,2.4060,0.4080,11.9902,2.8452,88.89,82.95,71.2,0.712,0.98,0.79,7.1,9.3,-2.2
01:43:00,2.4080,0.4100,11.9929,2.8464,88.91,82.98,71.5,0.715,0.99,0.79,7.2,9.4,-2.2
01:43:10,2.4110,0.4142,11.9957,2.8475,88.93,83.02,72.1,0.721,1.0,0.79,7.2,9.5,-2.3
01:43:20,2.4150,0.4199,11.9985,2.8487,88.96,83.05,72.5,0.725,1.01,0.8,7.3,9.6,-2.3
01:43:30,2.4180,0.4271,12.0014,2.8499,88.98,83.09,73.3,0.733,1.03,0.8,7.3,9.8,-2.5
01:43:40,2.4220,0.4334,12.0043,2.8511,89.00,83.12,75.2,0.752,1.05,0.8,7.5,10.0,-2.5
01:43:50,2.4240,0.4355,12.0072,2.8523,89.02,83.16,75.5,0.755,1.06,0.8,7.6,10.1,-2.5
01:44:00,2.4240,0.4329,12.0101,2.8535,89.04,83.19,75.9,0.759,1.05,0.79,7.6,10.0,-2.4
01:44:10,2.4250,0.4294,12.0130,2.8547,89.06,83.23,74.4,0.744,1.04,0.8,7.4,9.9,-2.5
01:44:20,2.4230,0.4233,12.0159,2.8559,89.08,83.26,73.4,0.734,1.03,0.8,7.3,9.8,-2.5
01:44:30,2.4220,0.4167,12.0187,2.8570,89.10,83.29,72.8,0.728,1.01,0.79,7.3,9.6,-2.3
01:44:40,2.4210,0.4104,12.0215,2.8582,89.13,83.33,72.1,0.721,0.99,0.78,7.2,9.4,-2.2
01:44:50,2.4200,0.4037,12.0242,2.8593,89.15,83.36,71.0,0.71,0.98,0.79,7.1,9.3,-2.2
01:45:00,2.4180,0.3968,12.0268,2.8604,89.17,83.39,69.2,0.692,0.96,0.79,6.9,9.1,-2.2
01:45:10,2.4170,0.3907,12.0295,2.8615,89.18,83.42,69.2,0.692,0.94,0.78,6.9,9.0,-2.1
01:45:20,2.4160,0.3845,12.0320,2.8625,89.20,83.45,68.0,0.68,0.93,0.78,6.8,8.9,-2.1
01:45:30,2.4150,0.3783,12.0346,2.8636,89.22,83.49,66.9,0.669,0.91,0.78,6.7,8.7,-2.0
01:45:40,2.4140,0.3720,12.0371,2.8646,89.24,83.52,66.3,0.663,0.9,0.78,6.6,8.6,-2.0
01:45:50,2.4130,0.3659,12.0395,2.8656,89.26,83.55,64.9,0.649,0.88,0.77,6.5,8.4,-1.9
01:46:00,2.4130,0.3607,12.0419,2.8666,89.28,83.57,63.2,0.632,0.87,0.79,6.3,8.3,-2.0
01:46:10,2.4120,0.3564,12.0443,2.8676,89.29,83.60,62.5,0.625,0.86,0.79,6.3,8.2,-1.9
01:46:20,2.4120,0.3529,12.0467,2.8686,89.31,83.63,63.1,0.631,0.85,0.77,6.3,8.1,-1.8
01:46:30,2.4130,0.3507,12.0490,2.8696,89.33,83.66,62.5,0.625,0.85,0.78,6.3,8.1,-1.8
01:46:40,2.4130,0.3491,12.0514,2.8706,89.35,83.69,62.6,0.626,0.84,0.77,6.3,8.0,-1.7
01:46:50,2.4150,0.3479,12.0537,2.8715,89.36,83.72,61.5,0.615,0.84,0.78,6.2,8.0,-1.8
01:47:00,2.4160,0.3478,12.0560,2.8725,89.38,83.74,61.8,0.618,0.84,0.78,6.2,8.0,-1.8
01:47:10,2.4170,0.3496,12.0584,2.8735,89.40,83.77,61.5,0.615,0.84,0.78,6.2,8.0,-1.8
01:47:20,2.4200,0.3530,12.0608,2.8744,89.42,83.80,62.8,0.628,0.85,0.77,6.3,8.1,-1.8
01:47:30,2.4230,0.3577,12.0632,2.8754,89.43,83.83,63.3,0.633,0.87,0.79,6.3,8.3,-2.0
01:47:40,2.4260,0.3634,12.0656,2.8764,89.45,83.86,64.9,0.649,0.88,0.77,6.5,8.4,-1.9
01:47:50,2.4300,0.3702,12.0681,2.8775,89.47,83.89,65.7,0.657,0.9,0.78,6.6,8.6,-2.0
01:48:00,2.4330,0.3785,12.0707,2.8785,89.49,83.92,67.2,0.672,0.92,0.78,6.7,8.8,-2.1
01:48:10,2.4380,0.3874,12.0733,2.8796,89.51,83.95,68.0,0.68,0.94,0.79,6.8,9.0,-2.2
01:48:20,2.4410,0.3959,12.0760,2.8807,89.53,83.98,69.8,0.698,0.97,0.79,7.0,9.2,-2.2
01:48:30,2.4440,0.4033,12.0787,2.8818,89.55,84.02,70.6,0.706,0.99,0.8,7.1,9.4,-2.3
01:48:40,2.4470,0.4096,12.0815,2.8830,89.57,84.05,72.0,0.72,1.0,0.79,7.2,9.5,-2.3
01:48:50,2.4500,0.4162,12.0843,2.8841,89.59,84.08,72.6,0.726,1.02,0.8,7.3,9.7,-2.4
01:49:00,2.4530,0.4233,12.0872,2.8853,89.61,84.12,74.0,0.74,1.04,0.8,7.4,9.9,-2.5
01:49:10,2.4560,0.4310,12.0902,2.8865,89.63,84.15,75.5,0.755,1.06,0.8,7.6,10.1,-2.5
01:49:20,2.4590,0.4385,12.0932,2.8877,89.66,84.19,75.9,0.759,1.08,0.81,7.6,10.3,-2.7
01:49:30,2.4620,0.4443,12.0962,2.8889,89.68,84.22,77.5,0.775,1.09,0.8,7.8,10.4,-2.6
01:49:40,2.4640,0.4488,12.0993,2.8902,89.70,84.26,77.9,0.779,1.11,0.81,7.8,10.6,-2.8
01:49:50,2.4660,0.4552,12.1024,2.8914,89.73,84.30,78.8,0.788,1.12,0.81,7.9,10.7,-2.8
01:50:00,2.4690,0.4634,12.1056,2.8927,89.75,84.34,80.6,0.806,1.14,0.81,8.1,10.9,-2.8
01:50:10,2.4720,0.4729,12.1088,2.8940,89.77,84.37,82.0,0.82,1.17,0.82,8.2,11.1,-2.9
01:50:20,2.4760,0.4822,12.1121,2.8954,89.80,84.41,83.6,0.836,1.19,0.81,8.4,11.3,-2.9
01:50:30,2.4800,0.4938,12.1155,2.8968,89.82,84.45,85.6,0.856,1.22,0.81,8.6,11.6,-3.0
01:50:40,2.4840,0.5064,12.1190,2.8982,89.85,84.49,88.0,0.88,1.26,0.82,8.8,12.0,-3.2
01:50:50,2.4840,0.5059,12.1225,2.8996,89.87,84.53,88.1,0.881,1.26,0.82,8.8,12.0,-3.2
01:51:00,2.4850,0.5105,12.1260,2.9010,89.90,84.58,88.8,0.888,1.27,0.82,8.9,12.1,-3.2
01:51:10,2.4860,0.5143,12.1296,2.9024,89.93,84.62,89.5,0.895,1.28,0.82,9.0,12.2,-3.2
01:51:20,2.4880,0.5202,12.1332,2.9039,89.95,84.66,89.8,0.898,1.29,0.82,9.0,12.3,-3.3
01:51:30,2.4890,0.5245,12.1368,2.9053,89.98,84.70,91.0,0.91,1.31,0.82,9.1,12.5,-3.4
01:51:40,2.4910,0.5294,12.1405,2.9068,90.01,84.75,91.4,0.914,1.32,0.83,9.1,12.6,-3.5
01:51:50,2.4920,0.5342,12.1442,2.9083,90.04,84.79,92.4,0.924,1.33,0.82,9.2,12.7,-3.5
01:52:00,2.4950,0.5414,12.1479,2.9098,90.06,84.83,92.6,0.926,1.35,0.83,9.3,12.9,-3.6
01:52:10,2.5000,0.5608,12.1518,2.9113,90.09,84.88,94.9,0.949,1.4,0.84,9.5,13.3,-3.8
01:52:20,2.5470,0.7114,12.1569,2.9133,90.13,84.94,114.8,1.148,1.81,0.9,11.5,17.2,-5.7
01:52:30,2.6300,0.9941,12.1641,2.9161,90.18,85.02,161.9,1.619,2.61,0.92,16.2,24.9,-8.7
01:52:40,2.7020,1.2447,12.1735,2.9195,90.25,85.12,211,2.11,3.36,0.91,21.1,32.0,-10.9
01:52:50,2.8130,1.4709,12.1850,2.9236,90.34,85.24,269,2.69,4.14,0.88,26.9,39.4,-12.5
01:53:00,2.8410,1.4942,12.1967,2.9278,90.42,85.36,287,2.87,4.25,0.85,28.7,40.5,-11.8
01:53:10,2.8300,1.4873,12.2084,2.9319,90.51,85.48,285,2.85,4.21,0.84,28.5,40.1,-11.6
01:53:20,2.8710,1.5125,12.2205,2.9361,90.60,85.60,290,2.9,4.34,0.86,29.0,41.3,-12.3
01:53:30,2.9310,1.5472,12.2331,2.9404,90.69,85.72,302,3.02,4.53,0.86,30.2,43.1,-12.9
01:53:40,2.9980,1.5779,12.2462,2.9448,90.79,85.85,313,3.13,4.73,0.86,31.3,45.0,-13.7
01:53:50,2.9470,1.5550,12.2590,2.9491,90.89,85.98,314,3.14,4.58,0.83,31.4,43.6,-12.2
01:54:00,2.7320,1.4154,12.2697,2.9530,90.97,86.09,277,2.77,3.87,0.8,27.7,36.9,-9.2
01:54:10,2.6410,1.2368,12.2788,2.9565,91.03,86.19,233,2.33,3.27,0.8,23.3,31.1,-7.8
01:54:20,2.5700,1.0175,12.2860,2.9593,91.09,86.28,188.5,1.885,2.61,0.79,18.9,24.9,-6.0
01:54:30,2.5330,0.8988,12.2924,2.9618,91.13,86.35,161.6,1.616,2.28,0.81,16.2,21.7,-5.5
01:54:40,2.5210,0.8601,12.2984,2.9642,91.18,86.42,151.2,1.512,2.17,0.82,15.1,20.7,-5.6
01:54:50,2.5230,0.8646,12.3045,2.9666,91.22,86.49,149.9,1.499,2.18,0.83,15.0,20.8,-5.8
01:55:00,2.5340,0.8998,12.3108,2.9691,91.27,86.56,155.5,1.555,2.28,0.84,15.6,21.7,-6.1
01:55:10,2.5450,0.9387,12.3174,2.9717,91.32,86.64,162.7,1.627,2.39,0.84,16.3,22.8,-6.5
01:55:20,2.5520,0.9649,12.3243,2.9744,91.37,86.72,168.5,1.685,2.46,0.83,16.9,23.4,-6.5
01:55:30,2.5560,0.9813,12.3312,2.9771,91.42,86.79,172.4,1.724,2.51,0.83,17.2,23.9,-6.7
01:55:40,2.5590,0.9921,12.3383,2.9799,91.47,86.88,173.7,1.737,2.54,0.84,17.4,24.2,-6.8
01:55:50,2.5750,1.0479,12.3458,2.9828,91.53,86.96,182.6,1.826,2.7,0.84,18.3,25.7,-7.4
01:56:00,2.5930,1.1147,12.3538,2.9859,91.59,87.05,196.1,1.961,2.89,0.84,19.6,27.5,-7.9
01:56:10,2.5960,1.1292,12.3620,2.9890,91.65,87.14,204,2.04,2.93,0.82,20.4,27.9,-7.5
01:56:20,5.1480,0.1514,12.3641,2.9894,91.67,87.15,198.5,1.985,0.78,0.22,19.9,7.4,12.5
01:56:30,1.1710,0.0006,12.3641,2.9894,91.67,87.15,194.5,1.945,0.0,0.0,19.5,0.0,19.5
01:56:40,2.6340,1.0998,12.3722,2.9925,91.73,87.24,199.5,1.995,2.9,0.83,20.0,27.6,-7.6
01:56:50,2.6510,1.1573,12.3807,2.9957,91.79,87.34,209,2.09,3.07,0.84,20.9,29.2,-8.3
01:57:00,2.6650,1.2064,12.3896,2.9990,91.85,87.43,222,2.22,3.22,0.83,22.2,30.7,-8.5
01:57:10,2.6570,1.1966,12.3984,3.0024,91.92,87.53,222,2.22,3.18,0.82,22.2,30.3,-8.1
01:57:20,2.6630,1.2224,12.4075,3.0058,91.99,87.63,224,2.24,3.26,0.83,22.4,31.0,-8.6
01:57:30,2.6560,1.2135,12.4164,3.0091,92.05,87.73,226,2.26,3.22,0.81,22.6,30.7,-8.1
01:57:40,2.6420,1.1881,12.4252,3.0124,92.12,87.82,221,2.21,3.14,0.81,22.1,29.9,-7.8
01:57:50,2.6340,1.1768,12.4338,3.0157,92.18,87.92,216,2.16,3.1,0.82,21.6,29.5,-7.9
01:58:00,2.6310,1.1756,12.4424,3.0190,92.25,88.02,215,2.15,3.09,0.82,21.5,29.4,-7.9
01:58:10,2.6380,1.2056,12.4512,3.0223,92.31,88.11,219,2.19,3.18,0.83,21.9,30.3,-8.4
01:58:20,2.6670,1.2818,12.4607,3.0259,92.38,88.22,231,2.31,3.42,0.85,23.1,32.6,-9.5
01:58:30,2.6920,1.3513,12.4708,3.0296,92.46,88.33,249,2.49,3.64,0.84,24.9,34.7,-9.8
01:58:40,2.6990,1.3665,12.4810,3.0334,92.53,88.44,258,2.58,3.69,0.82,25.8,35.1,-9.3
01:58:50,5.1540,0.1366,12.4830,3.0338,92.55,88.45,259,2.59,0.7,0.15,25.9,6.7,19.2
01:59:00,5.2370,0.0095,12.4831,3.0338,92.55,88.45,265,2.65,0.05,0.01,26.5,0.5,26.0
01:59:10,2.7430,1.3906,12.4937,3.0377,92.63,88.56,266,2.66,3.81,0.82,26.6,36.3,-9.7
01:59:20,2.7260,1.3587,12.5040,3.0415,92.70,88.67,259,2.59,3.7,0.82,25.9,35.2,-9.3
01:59:30,2.7040,1.3236,12.5140,3.0451,92.78,88.78,250,2.5,3.58,0.82,25.0,34.1,-9.1
01:59:40,2.6930,1.3086,12.5238,3.0488,92.85,88.88,246,2.46,3.52,0.82,24.6,33.5,-8.9
01:59:50,2.6660,1.2493,12.5330,3.0522,92.92,88.99,236,2.36,3.33,0.81,23.6,31.7,-8.1
02:00:00,2.6340,1.1741,12.5416,3.0555,92.98,89.08,220,2.2,3.09,0.8,22.0,29.4,-7.4
02:00:10,2.6180,1.1294,12.5498,3.0586,93.04,89.17,210,2.1,2.96,0.81,21.0,28.2,-7.2
02:00:20,2.6000,1.0790,12.5576,3.0616,93.10,89.26,200.0,2.0,2.81,0.8,20.0,26.8,-6.8
02:00:30,2.5830,1.0264,12.5650,3.0645,93.15,89.34,188.5,1.885,2.65,0.8,18.9,25.2,-6.3
02:00:40,2.5700,0.9956,12.5721,3.0673,93.21,89.42,181.0,1.81,2.56,0.81,18.1,24.4,-6.3
02:00:50,2.5650,0.9837,12.5791,3.0700,93.26,89.50,177.6,1.776,2.52,0.81,17.8,24.0,-6.2
02:01:00,2.5620,0.9765,12.5860,3.0727,93.31,89.58,175.6,1.756,2.5,0.81,17.6,23.8,-6.2
02:01:10,2.5630,0.9824,12.5930,3.0754,93.36,89.66,176.3,1.763,2.52,0.82,17.6,24.0,-6.4
02:01:20,2.5660,0.9976,12.6001,3.0782,93.42,89.74,179.0,1.79,2.56,0.82,17.9,24.4,-6.5
02:01:30,2.5710,1.0176,12.6074,3.0810,93.47,89.82,182.4,1.824,2.62,0.82,18.2,25.0,-6.8
02:01:40,2.5760,1.0362,12.6148,3.0839,93.52,89.91,187.0,1.87,2.67,0.82,18.7,25.4,-6.7
02:01:50,2.5740,1.0364,12.6222,3.0868,93.58,89.99,188.7,1.887,2.67,0.81,18.9,25.4,-6.5
02:02:00,2.5700,1.0264,12.6296,3.0896,93.63,90.08,186.1,1.861,2.64,0.81,18.6,25.1,-6.5
02:02:10,2.5800,1.0631,12.6372,3.0926,93.69,90.16,190.3,1.903,2.74,0.82,19.0,26.1,-7.1
02:02:20,5.1510,0.1361,12.6391,3.0930,93.70,90.17,199.1,1.991,0.7,0.2,19.9,6.7,13.2
02:02:30,2.6280,1.0737,12.6470,3.0960,93.76,90.26,199.5,1.995,2.82,0.81,20.0,26.9,-6.9
02:02:40,2.6300,1.0766,12.6548,3.0989,93.82,90.35,197.5,1.975,2.83,0.82,19.8,27.0,-7.2
02:02:50,2.6370,1.1109,12.6630,3.1020,93.88,90.44,203,2.03,2.93,0.82,20.3,27.9,-7.6
02:03:00,2.6380,1.1225,12.6712,3.1051,93.94,90.53,207,2.07,2.96,0.82,20.7,28.2,-7.5
02:03:10,2.6370,1.1311,12.6795,3.1083,94.00,90.62,208,2.08,2.98,0.82,20.8,28.4,-7.6
02:03:20,2.6320,1.1289,12.6877,3.1114,94.06,90.71,209,2.09,2.97,0.81,20.9,28.3,-7.4
02:03:30,2.6180,1.0935,12.6957,3.1145,94.12,90.80,202,2.02,2.86,0.81,20.2,27.2,-7.0
02:03:40,2.6090,1.0727,12.7035,3.1174,94.18,90.89,197.0,1.97,2.8,0.81,19.7,26.7,-7.0
02:03:50,2.6050,1.0695,12.7112,3.1204,94.24,90.97,196.0,1.96,2.79,0.81,19.6,26.6,-7.0
02:04:00,2.6090,1.0906,12.7191,3.1234,94.30,91.06,196.5,1.965,2.85,0.83,19.7,27.1,-7.4
02:04:10,2.6170,1.1270,12.7273,3.1266,94.36,91.15,203,2.03,2.95,0.83,20.3,28.1,-7.8
02:04:20,2.6280,1.1727,12.7359,3.1298,94.42,91.25,212,2.12,3.08,0.83,21.2,29.3,-8.1
02:04:30,2.6310,1.1892,12.7445,3.1331,94.49,91.34,220,2.2,3.13,0.81,22.0,29.8,-7.8
02:04:40,2.6150,1.1468,12.7529,3.1363,94.55,91.44,211,2.11,3.0,0.81,21.1,28.6,-7.5
02:04:50,2.5450,0.9246,12.7594,3.1389,94.60,91.51,184.0,1.84,2.35,0.73,18.4,22.4,-4.0
02:05:00,2.4600,0.6625,12.7639,3.1407,94.63,91.57,125.2,1.252,1.63,0.74,12.5,15.5,-3.0
02:05:10,2.4500,0.6281,12.7682,3.1425,94.66,91.62,113.7,1.137,1.54,0.77,11.4,14.7,-3.3
02:05:20,2.4490,0.6191,12.7724,3.1442,94.69,91.67,111.3,1.113,1.52,0.78,11.1,14.5,-3.4
02:05:30,2.4490,0.6162,12.7766,3.1459,94.72,91.72,110.0,1.1,1.51,0.78,11.0,14.4,-3.4
02:05:40,2.4510,0.6154,12.7808,3.1476,94.75,91.77,110.1,1.101,1.51,0.78,11.0,14.4,-3.4
02:05:50,2.4520,0.6155,12.7850,3.1493,94.79,91.82,110.2,1.102,1.51,0.78,11.0,14.4,-3.4
02:06:00,2.4530,0.6152,12.7892,3.1510,94.82,91.87,109.7,1.097,1.51,0.79,11.0,14.4,-3.4
02:06:10,2.4550,0.6145,12.7934,3.1527,94.85,91.92,110.0,1.1,1.51,0.78,11.0,14.4,-3.4
02:06:20,2.4560,0.6150,12.7976,3.1544,94.88,91.97,109.6,1.096,1.51,0.79,11.0,14.4,-3.4
02:06:30,2.4580,0.6163,12.8018,3.1562,94.91,92.02,109.8,1.098,1.51,0.79,11.0,14.4,-3.4
02:06:40,2.4590,0.6183,12.8060,3.1579,94.94,92.07,109.9,1.099,1.52,0.79,11.0,14.5,-3.5
02:06:50,2.4610,0.6214,12.8103,3.1596,94.97,92.12,110.7,1.107,1.53,0.79,11.1,14.6,-3.5
02:07:00,2.4640,0.6259,12.8145,3.1613,95.00,92.17,111.2,1.112,1.54,0.79,11.1,14.7,-3.6
02:07:10,2.4670,0.6324,12.8189,3.1631,95.04,92.22,111.9,1.119,1.56,0.8,11.2,14.9,-3.7
02:07:20,2.4700,0.6405,12.8233,3.1649,95.07,92.27,112.3,1.123,1.58,0.8,11.2,15.0,-3.8
