Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance (Wh/m2),Irradiance/100
00:00:00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,120.0,1.2
00:00:10,0.0000,0.0000,0.0000,0.0000,0.00,0.00,119.1,1.1909999999999998
00:00:20,2.7640,0.6779,0.0052,0.0019,0.04,0.05,119.3,1.193
00:00:30,2.7590,0.6783,0.0104,0.0038,0.08,0.11,119.4,1.194
00:00:40,2.7530,0.6756,0.0156,0.0056,0.12,0.16,119.5,1.195
00:00:50,2.7480,0.6755,0.0207,0.0075,0.15,0.22,119.3,1.193
00:01:00,2.7410,0.6706,0.0258,0.0094,0.19,0.27,118.1,1.181
00:01:10,2.7340,0.6619,0.0309,0.0112,0.23,0.33,116.7,1.167
00:01:20,2.7250,0.6512,0.0358,0.0130,0.27,0.38,114.3,1.143
00:01:30,2.7190,0.6426,0.0406,0.0148,0.30,0.43,112.5,1.125
00:01:40,2.7130,0.6387,0.0455,0.0166,0.34,0.48,111.6,1.1159999999999999
00:01:50,2.7100,0.6389,0.0503,0.0184,0.37,0.54,111.2,1.112
00:02:00,2.7060,0.6395,0.0551,0.0201,0.41,0.59,111.5,1.115
00:02:10,2.7020,0.6398,0.0599,0.0219,0.44,0.64,111.5,1.115
00:02:20,2.6990,0.6423,0.0647,0.0237,0.48,0.69,110.9,1.109
00:02:30,2.6970,0.6463,0.0695,0.0255,0.52,0.74,111.4,1.114
00:02:40,2.6940,0.6493,0.0744,0.0273,0.55,0.80,112.4,1.124
00:02:50,2.6910,0.6523,0.0793,0.0291,0.59,0.85,112.9,1.129
00:03:00,2.6890,0.6561,0.0842,0.0309,0.62,0.90,112.7,1.127
00:03:10,2.7060,0.6567,0.0891,0.0328,0.66,0.96,113.5,1.135
00:03:20,2.7010,0.6531,0.0940,0.0346,0.70,1.01,113.3,1.133
00:03:30,2.6980,0.6521,0.0989,0.0364,0.73,1.06,113.1,1.131
00:03:40,2.6940,0.6519,0.1038,0.0382,0.77,1.11,112.7,1.127
00:03:50,2.6910,0.6502,0.1086,0.0400,0.81,1.17,112.5,1.125
00:04:00,2.6870,0.6482,0.1135,0.0418,0.84,1.22,112.0,1.12
00:04:10,2.6850,0.6482,0.1183,0.0436,0.88,1.27,111.6,1.1159999999999999
00:04:20,2.6830,0.6508,0.1232,0.0454,0.91,1.32,112.1,1.121
00:04:30,2.6820,0.6552,0.1280,0.0472,0.95,1.38,112.4,1.124
00:04:40,2.6800,0.6569,0.1329,0.0491,0.99,1.43,112.3,1.123
00:04:50,2.6760,0.6552,0.1378,0.0509,1.02,1.48,112.1,1.121
00:05:00,2.6730,0.6538,0.1426,0.0527,1.06,1.54,110.8,1.1079999999999999
00:05:10,2.6710,0.6507,0.1475,0.0545,1.09,1.59,109.8,1.0979999999999999
00:05:20,2.6680,0.6488,0.1523,0.0563,1.13,1.64,109.2,1.092
00:05:30,2.6650,0.6474,0.1571,0.0581,1.16,1.69,108.8,1.088
00:05:40,2.6630,0.6443,0.1618,0.0599,1.20,1.75,107.9,1.079
00:05:50,2.6610,0.6421,0.1666,0.0617,1.24,1.80,107.8,1.078
00:06:00,2.6600,0.6445,0.1714,0.0635,1.27,1.85,108.0,1.08
00:06:10,2.6600,0.6481,0.1761,0.0653,1.31,1.90,108.4,1.084
00:06:20,2.6590,0.6543,0.1810,0.0671,1.34,1.96,109.5,1.095
00:06:30,2.6590,0.6597,0.1858,0.0689,1.38,2.01,110.6,1.1059999999999999
00:06:40,2.6570,0.6617,0.1907,0.0708,1.41,2.06,110.9,1.109
00:06:50,2.6560,0.6653,0.1956,0.0726,1.45,2.12,111.0,1.11
00:07:00,2.6560,0.6715,0.2006,0.0745,1.49,2.17,112.2,1.122
00:07:10,2.6570,0.6859,0.2057,0.0764,1.52,2.23,113.8,1.138
00:07:20,2.6630,0.7156,0.2109,0.0784,1.56,2.28,118.6,1.186
00:07:30,2.6770,0.7724,0.2167,0.0805,1.61,2.35,125.5,1.255
00:07:40,2.7550,1.0376,0.2246,0.0834,1.67,2.43,183.2,1.8319999999999999
00:07:50,2.7000,0.8774,0.2312,0.0858,1.71,2.50,146.3,1.463
00:08:00,2.7400,1.0156,0.2389,0.0886,1.77,2.58,163.8,1.6380000000000001
00:08:10,2.6920,0.8700,0.2454,0.0911,1.82,2.65,147.2,1.472
00:08:20,2.6920,0.8811,0.2520,0.0935,1.87,2.73,146.5,1.465
00:08:30,2.8080,1.2645,0.2619,0.0970,1.94,2.83,188.4,1.8840000000000001
00:08:40,2.8610,1.4367,0.2733,0.1010,2.03,2.94,252,2.52
00:08:50,2.7560,1.1414,0.2821,0.1042,2.09,3.04,213,2.13
00:09:00,2.7040,0.9815,0.2894,0.1069,2.15,3.12,167.7,1.6769999999999998
00:09:10,2.6930,0.9572,0.2966,0.1096,2.20,3.19,162.7,1.6269999999999998
00:09:20,2.6880,0.9544,0.3037,0.1122,2.25,3.27,161.3,1.6130000000000002
00:09:30,2.6790,0.9393,0.3107,0.1148,2.30,3.35,159.1,1.591
00:09:40,2.6680,0.9133,0.3175,0.1174,2.35,3.42,153.8,1.538
00:09:50,2.6550,0.8870,0.3240,0.1198,2.40,3.49,147.8,1.4780000000000002
00:10:00,2.6480,0.8660,0.3304,0.1222,2.45,3.56,143.3,1.433
00:10:10,2.6430,0.8508,0.3366,0.1246,2.50,3.63,140.5,1.405
00:10:20,2.6390,0.8435,0.3428,0.1269,2.54,3.70,138.4,1.3840000000000001
00:10:30,2.6390,0.8466,0.3490,0.1293,2.59,3.77,138.4,1.3840000000000001
00:10:40,2.6390,0.8548,0.3553,0.1317,2.63,3.84,139.3,1.393
00:10:50,2.6460,0.8807,0.3618,0.1341,2.68,3.91,142.9,1.429
00:11:00,2.6480,0.8955,0.3683,0.1366,2.73,3.98,147.4,1.474
00:11:10,2.6450,0.8879,0.3749,0.1391,2.78,4.05,146.3,1.463
00:11:20,2.6410,0.8827,0.3813,0.1415,2.83,4.13,145.5,1.455
00:11:30,2.6360,0.8724,0.3877,0.1439,2.87,4.20,143.6,1.436
00:11:40,2.6310,0.8598,0.3940,0.1463,2.92,4.27,141.0,1.41
00:11:50,2.6300,0.8613,0.4003,0.1487,2.97,4.34,141.0,1.41
00:12:00,2.6310,0.8706,0.4067,0.1511,3.01,4.41,142.3,1.423
00:12:10,2.6340,0.8827,0.4131,0.1536,3.06,4.48,144.2,1.442
00:12:20,2.6380,0.8962,0.4197,0.1561,3.11,4.55,145.7,1.4569999999999999
00:12:30,2.6480,0.9276,0.4265,0.1587,3.16,4.63,146.4,1.464
00:12:40,4.9530,1.9870,0.4539,0.1642,3.36,4.79,665,6.65
00:12:50,3.0720,1.6267,0.4677,0.1687,3.47,4.92,466,4.66
00:13:00,2.6390,0.8804,0.4742,0.1711,3.52,4.99,148.5,1.485
00:13:10,2.6160,0.8134,0.4801,0.1734,3.56,5.06,131.6,1.3159999999999998
00:13:20,2.6110,0.8013,0.4859,0.1756,3.60,5.12,129.8,1.298
00:13:30,2.6080,0.7957,0.4917,0.1778,3.65,5.18,128.6,1.286
00:13:40,2.6090,0.8059,0.4975,0.1801,3.69,5.25,129.7,1.297
00:13:50,2.6140,0.8300,0.5035,0.1824,3.73,5.32,131.8,1.318
00:14:00,2.7290,1.2221,0.5128,0.1858,3.80,5.42,164.5,1.645
00:14:10,2.7560,1.3035,0.5228,0.1894,3.88,5.52,220,2.2
00:14:20,2.7220,1.2281,0.5321,0.1928,3.94,5.62,233,2.33
00:14:30,2.8770,1.4895,0.5440,0.1969,4.03,5.74,201,2.01
00:14:40,4.9540,1.9860,0.5713,0.2025,4.24,5.90,722,7.22
00:14:50,4.9520,1.9869,0.5986,0.2080,4.44,6.06,727,7.27
00:15:00,4.9520,1.9877,0.6260,0.2135,4.64,6.22,727,7.27
00:15:10,4.9500,1.9876,0.6533,0.2190,4.84,6.39,727,7.27
00:15:20,4.9490,1.9877,0.6806,0.2245,5.05,6.55,723,7.23
00:15:30,4.9480,1.9880,0.7080,0.2301,5.25,6.71,719,7.19
00:15:40,4.9470,1.9881,0.7353,0.2356,5.45,6.87,713,7.13
00:15:50,4.9460,1.9879,0.7626,0.2411,5.65,7.03,707,7.07
00:16:00,4.9450,1.9876,0.7899,0.2466,5.86,7.19,705,7.05
00:16:10,4.9440,1.9881,0.8172,0.2522,6.06,7.35,701,7.01
00:16:20,4.9430,1.9884,0.8445,0.2577,6.26,7.51,698,6.98
00:16:30,4.9420,1.9878,0.8718,0.2632,6.46,7.67,698,6.98
00:16:40,4.9410,1.9876,0.8991,0.2687,6.67,7.83,696,6.96
00:16:50,4.9400,1.9881,0.9263,0.2742,6.87,8.00,693,6.93
00:17:00,4.9400,1.9877,0.9536,0.2798,7.07,8.16,693,6.93
00:17:10,4.9390,1.9877,0.9809,0.2853,7.27,8.32,692,6.92
00:17:20,4.9380,1.9882,1.0082,0.2908,7.47,8.48,688,6.88
00:17:30,4.9370,1.9875,1.0354,0.2963,7.68,8.64,688,6.88
00:17:40,4.9370,1.9879,1.0627,0.3019,7.88,8.80,686,6.86
00:17:50,4.9370,1.9882,1.0899,0.3074,8.08,8.96,685,6.85
00:18:00,4.9360,1.9873,1.1172,0.3129,8.28,9.12,683,6.83
00:18:10,4.9370,1.9879,1.1445,0.3184,8.48,9.28,680,6.8
00:18:20,4.9370,1.9879,1.1717,0.3239,8.69,9.44,681,6.81
00:18:30,4.9360,1.9876,1.1990,0.3295,8.89,9.61,677,6.77
00:18:40,4.9360,1.9868,1.2262,0.3350,9.09,9.77,677,6.77
00:18:50,4.9350,1.9875,1.2535,0.3405,9.29,9.93,673,6.73
00:19:00,4.9350,1.9879,1.2807,0.3460,9.49,10.09,671,6.71
00:19:10,4.9350,1.9884,1.3080,0.3515,9.70,10.25,670,6.7
00:19:20,4.9340,1.9876,1.3352,0.3571,9.90,10.41,668,6.68
00:19:30,4.9340,1.9885,1.3625,0.3626,10.10,10.57,667,6.67
00:19:40,4.9340,1.9873,1.3897,0.3681,10.30,10.73,665,6.65
00:19:50,4.9320,1.9877,1.4169,0.3736,10.50,10.89,663,6.63
00:20:00,4.9320,1.9876,1.4442,0.3792,10.71,11.05,661,6.61
00:20:10,4.9320,1.9874,1.4714,0.3847,10.91,11.21,661,6.61
00:20:20,4.9320,1.9872,1.4986,0.3902,11.11,11.38,661,6.61
00:20:30,4.9320,1.9876,1.5258,0.3957,11.31,11.54,661,6.61
00:20:40,4.9310,1.9874,1.5531,0.4012,11.51,11.70,661,6.61
00:20:50,4.9310,1.9876,1.5803,0.4068,11.72,11.86,659,6.59
00:21:00,4.9310,1.9876,1.6075,0.4123,11.92,12.02,659,6.59
00:21:10,4.9310,1.9873,1.6347,0.4178,12.12,12.18,658,6.58
00:21:20,4.9300,1.9876,1.6620,0.4233,12.32,12.34,659,6.59
00:21:30,4.9300,1.9873,1.6892,0.4288,12.52,12.50,658,6.58
00:21:40,4.9300,1.9877,1.7164,0.4344,12.73,12.66,656,6.56
00:21:50,4.9300,1.9872,1.7436,0.4399,12.93,12.82,657,6.57
00:22:00,4.9300,1.9873,1.7708,0.4454,13.13,12.99,658,6.58
00:22:10,4.9300,1.9867,1.7980,0.4509,13.33,13.15,655,6.55
00:22:20,4.9310,1.9872,1.8252,0.4564,13.53,13.31,656,6.56
00:22:30,4.9300,1.9876,1.8525,0.4620,13.73,13.47,654,6.54
00:22:40,4.9300,1.9869,1.8797,0.4675,13.94,13.63,654,6.54
00:22:50,4.9310,1.9872,1.9069,0.4730,14.14,13.79,655,6.55
00:23:00,4.9300,1.9866,1.9341,0.4785,14.34,13.95,653,6.53
00:23:10,4.9300,1.9869,1.9613,0.4840,14.54,14.11,652,6.52
00:23:20,4.9300,1.9863,1.9885,0.4896,14.74,14.27,655,6.55
00:23:30,4.9310,1.9870,2.0157,0.4951,14.94,14.43,651,6.51
00:23:40,4.9300,1.9869,2.0429,0.5006,15.15,14.59,652,6.52
00:23:50,4.9310,1.9867,2.0701,0.5061,15.35,14.76,653,6.53
00:24:00,4.9300,1.9874,2.0974,0.5116,15.55,14.92,652,6.52
00:24:10,4.9300,1.9869,2.1246,0.5172,15.75,15.08,651,6.51
00:24:20,4.9300,1.9868,2.1518,0.5227,15.95,15.24,653,6.53
00:24:30,4.9290,1.9869,2.1790,0.5282,16.15,15.40,650,6.5
00:24:40,4.9300,1.9867,2.2062,0.5337,16.36,15.56,652,6.52
00:24:50,4.9300,1.9872,2.2334,0.5392,16.56,15.72,650,6.5
00:25:00,4.9300,1.9869,2.2606,0.5447,16.76,15.88,648,6.48
00:25:10,4.9300,1.9874,2.2878,0.5503,16.96,16.04,649,6.49
00:25:20,4.9300,1.9871,2.3150,0.5558,17.16,16.20,648,6.48
00:25:30,4.9310,1.9871,2.3423,0.5613,17.37,16.36,645,6.45
00:25:40,4.9300,1.9867,2.3695,0.5668,17.57,16.53,643,6.43
00:25:50,4.9310,1.9871,2.3967,0.5723,17.77,16.69,643,6.43
00:26:00,4.9300,1.9870,2.4239,0.5779,17.97,16.85,640,6.4
00:26:10,4.9300,1.9870,2.4511,0.5834,18.17,17.01,637,6.37
00:26:20,4.9300,1.9868,2.4783,0.5889,18.37,17.17,633,6.33
00:26:30,4.9300,1.9869,2.5055,0.5944,18.58,17.33,631,6.31
00:26:40,4.9300,1.9871,2.5327,0.5999,18.78,17.49,630,6.3
00:26:50,4.9300,1.9865,2.5599,0.6055,18.98,17.65,628,6.28
00:27:00,4.9290,1.9872,2.5871,0.6110,19.18,17.81,625,6.25
00:27:10,4.9290,1.9872,2.6144,0.6165,19.38,17.97,624,6.24
00:27:20,4.9290,1.9871,2.6416,0.6220,19.58,18.13,621,6.21
00:27:30,4.9290,1.9869,2.6688,0.6275,19.79,18.30,622,6.22
00:27:40,4.9290,1.9871,2.6960,0.6331,19.99,18.46,620,6.2
00:27:50,4.9290,1.9870,2.7232,0.6386,20.19,18.62,617,6.17
00:28:00,4.9280,1.9872,2.7504,0.6441,20.39,18.78,613,6.13
00:28:10,4.9280,1.9872,2.7776,0.6496,20.59,18.94,614,6.14
00:28:20,4.9270,1.9872,2.8048,0.6551,20.79,19.10,614,6.14
00:28:30,4.9270,1.9871,2.8320,0.6607,21.00,19.26,610,6.1
00:28:40,4.9270,1.9874,2.8592,0.6662,21.20,19.42,608,6.08
00:28:50,4.9270,1.9868,2.8864,0.6717,21.40,19.58,607,6.07
00:29:00,4.9270,1.9868,2.9136,0.6772,21.60,19.74,607,6.07
00:29:10,4.9260,1.9871,2.9407,0.6827,21.80,19.90,606,6.06
00:29:20,4.9260,1.9869,2.9679,0.6883,22.00,20.07,604,6.04
00:29:30,4.9260,1.9868,2.9951,0.6938,22.21,20.23,604,6.04
00:29:40,4.9260,1.9867,3.0223,0.6993,22.41,20.39,601,6.01
00:29:50,4.9250,1.9868,3.0495,0.7048,22.61,20.55,602,6.02
00:30:00,4.9250,1.9869,3.0767,0.7103,22.81,20.71,602,6.02
00:30:10,4.9250,1.9867,3.1038,0.7159,23.01,20.87,604,6.04
00:30:20,4.9250,1.9867,3.1310,0.7214,23.21,21.03,603,6.03
00:30:30,4.9250,1.9865,3.1582,0.7269,23.41,21.19,604,6.04
00:30:40,4.9250,1.9866,3.1854,0.7324,23.62,21.35,606,6.06
00:30:50,4.9240,1.9864,3.2126,0.7379,23.82,21.51,605,6.05
00:31:00,4.9240,1.9868,3.2397,0.7434,24.02,21.67,606,6.06
00:31:10,4.9240,1.9867,3.2669,0.7490,24.22,21.84,605,6.05
00:31:20,4.9240,1.9854,3.2941,0.7545,24.42,22.00,608,6.08
00:31:30,4.9240,1.9861,3.3212,0.7600,24.62,22.16,606,6.06
00:31:40,4.9240,1.9871,3.3484,0.7655,24.82,22.32,607,6.07
00:31:50,4.9240,1.9865,3.3756,0.7710,25.03,22.48,607,6.07
00:32:00,4.9240,1.9867,3.4027,0.7766,25.23,22.64,606,6.06
00:32:10,4.9240,1.9869,3.4299,0.7821,25.43,22.80,603,6.03
00:32:20,4.9240,1.9859,3.4571,0.7876,25.63,22.96,599,5.99
00:32:30,4.4490,1.9848,3.4816,0.7931,25.81,23.12,499,4.99
00:32:40,4.9220,1.9853,3.5088,0.7986,26.01,23.28,583,5.83
00:32:50,4.9220,1.9869,3.5359,0.8041,26.21,23.44,585,5.85
00:33:00,4.9210,1.9863,3.5631,0.8097,26.42,23.60,584,5.84
00:33:10,4.9210,1.9861,3.5902,0.8152,26.62,23.77,584,5.84
00:33:20,4.9230,1.9862,3.6174,0.8207,26.82,23.93,587,5.87
00:33:30,4.9230,1.9868,3.6446,0.8262,27.02,24.09,588,5.88
00:33:40,4.9230,1.9868,3.6717,0.8317,27.22,24.25,588,5.88
00:33:50,4.9210,1.9866,3.6989,0.8372,27.42,24.41,580,5.8
00:34:00,4.9190,1.9863,3.7260,0.8428,27.62,24.57,569,5.69
00:34:10,4.9250,1.9864,3.7532,0.8483,27.83,24.73,593,5.93
00:34:20,4.9250,1.9865,3.7804,0.8538,28.03,24.89,594,5.94
00:34:30,4.9260,1.9857,3.8075,0.8593,28.23,25.05,594,5.94
00:34:40,4.9260,1.9866,3.8347,0.8648,28.43,25.21,595,5.95
00:34:50,4.9260,1.9866,3.8619,0.8703,28.63,25.37,596,5.96
00:35:00,4.9260,1.9865,3.8891,0.8759,28.83,25.54,598,5.98
00:35:10,4.9260,1.9867,3.9163,0.8814,29.03,25.70,596,5.96
00:35:20,4.9260,1.9865,3.9435,0.8869,29.24,25.86,599,5.99
00:35:30,4.9250,1.9862,3.9706,0.8924,29.44,26.02,599,5.99
00:35:40,4.9250,1.9863,3.9978,0.8979,29.64,26.18,599,5.99
00:35:50,4.9250,1.9865,4.0250,0.9035,29.84,26.34,599,5.99
00:36:00,4.9240,1.9871,4.0522,0.9090,30.04,26.50,597,5.97
00:36:10,4.9240,1.9861,4.0793,0.9145,30.24,26.66,595,5.95
00:36:20,4.9220,1.9857,4.1065,0.9200,30.44,26.82,589,5.89
00:36:30,4.8750,1.9865,4.1334,0.9255,30.64,26.98,571,5.71
00:36:40,3.3090,1.6841,4.1489,0.9302,30.76,27.12,441,4.41
00:36:50,2.4960,0.5563,4.1527,0.9317,30.79,27.16,104.8,1.048
00:37:00,2.4850,0.5298,4.1564,0.9332,30.81,27.21,90.1,0.9009999999999999
00:37:10,2.4850,0.5308,4.1600,0.9347,30.84,27.25,88.9,0.889
00:37:20,2.4840,0.5313,4.1637,0.9362,30.87,27.29,89.2,0.892
00:37:30,2.4840,0.5320,4.1674,0.9376,30.90,27.34,88.5,0.885
00:37:40,2.4820,0.5259,4.1710,0.9391,30.92,27.38,88.1,0.8809999999999999
00:37:50,2.4770,0.5111,4.1745,0.9405,30.95,27.42,85.3,0.853
00:38:00,2.4780,0.5137,4.1780,0.9420,30.98,27.46,84.9,0.8490000000000001
00:38:10,2.5000,0.5802,4.1821,0.9436,31.01,27.51,91.4,0.914
00:38:20,2.5540,0.7563,4.1874,0.9457,31.05,27.57,116.6,1.166
00:38:30,2.5640,0.7933,4.1931,0.9479,31.09,27.63,123.9,1.239
00:38:40,2.5280,0.6862,4.1979,0.9498,31.12,27.69,123.3,1.2329999999999999
00:38:50,2.5200,0.6627,4.2025,0.9516,31.16,27.74,104.2,1.042
00:39:00,2.5160,0.6563,4.2071,0.9534,31.19,27.80,105.8,1.058
00:39:10,2.5330,0.7115,4.2121,0.9554,31.23,27.85,110.8,1.1079999999999999
00:39:20,2.5850,0.8900,4.2185,0.9579,31.28,27.93,137.5,1.375
00:39:30,2.5740,0.8633,4.2247,0.9603,31.32,28.00,150.9,1.5090000000000001
00:39:40,2.5640,0.8351,4.2307,0.9626,31.37,28.06,137.6,1.376
00:39:50,2.5760,0.8833,4.2370,0.9651,31.41,28.14,140.5,1.405
00:40:00,2.5440,0.7839,4.2425,0.9672,31.45,28.20,131.4,1.314
00:40:10,2.5350,0.7601,4.2479,0.9694,31.49,28.26,122.9,1.229
00:40:20,2.5610,0.8499,4.2539,0.9717,31.54,28.33,125.9,1.2590000000000001
00:40:30,3.5320,1.7455,4.2710,0.9766,31.66,28.47,321,3.21
00:40:40,4.9370,1.9841,4.2982,0.9821,31.87,28.63,527,5.27
00:40:50,4.9390,1.9851,4.3255,0.9876,32.07,28.79,609,6.09
00:41:00,4.8810,1.9866,4.3524,0.9931,32.27,28.95,571,5.71
00:41:10,4.7420,1.9865,4.3786,0.9986,32.46,29.11,517,5.17
00:41:20,4.9360,1.9865,4.4058,1.0041,32.66,29.27,604,6.04
00:41:30,4.3670,1.9855,4.4299,1.0097,32.84,29.44,597,5.97
00:41:40,2.6630,1.1027,4.4381,1.0127,32.90,29.52,162.6,1.626
00:41:50,3.6460,1.7938,4.4562,1.0177,33.04,29.67,331,3.31
00:42:00,4.5860,1.9862,4.4815,1.0232,33.23,29.83,518,5.18
00:42:10,3.2250,1.6564,4.4964,1.0278,33.34,29.97,438,4.38
00:42:20,2.5900,0.8463,4.5025,1.0302,33.38,30.03,162.5,1.625
00:42:30,2.7480,1.3530,4.5128,1.0339,33.46,30.14,196.3,1.963
00:42:40,2.5520,0.7397,4.5180,1.0360,33.50,30.20,112.7,1.127
00:42:50,2.6180,0.9746,4.5251,1.0387,33.55,30.28,154.0,1.54
00:43:00,2.6650,1.1583,4.5337,1.0419,33.61,30.38,193.7,1.9369999999999998
00:43:10,3.0130,1.5644,4.5468,1.0463,33.71,30.50,228,2.28
00:43:20,4.9380,1.9844,4.5740,1.0518,33.91,30.66,598,5.98
00:43:30,4.9370,1.9856,4.6012,1.0573,34.11,30.82,607,6.07
00:43:40,3.3440,1.7025,4.6170,1.0620,34.23,30.96,468,4.68
00:43:50,2.7010,1.2554,4.6265,1.0655,34.30,31.06,173.7,1.7369999999999999
00:44:00,4.9350,1.9855,4.6537,1.0710,34.50,31.22,548,5.48
00:44:10,4.9350,1.9861,4.6809,1.0765,34.70,31.39,601,6.01
00:44:20,4.9350,1.9864,4.7081,1.0820,34.91,31.55,599,5.99
00:44:30,4.9340,1.9863,4.7354,1.0876,35.11,31.71,597,5.97
00:44:40,4.9340,1.9865,4.7626,1.0931,35.31,31.87,596,5.96
00:44:50,4.9340,1.9863,4.7898,1.0986,35.51,32.03,593,5.93
00:45:00,4.9330,1.9863,4.8170,1.1041,35.71,32.19,591,5.91
00:45:10,4.9320,1.9865,4.8442,1.1096,35.91,32.35,588,5.88
00:45:20,4.9320,1.9866,4.8715,1.1152,36.12,32.51,586,5.86
00:45:30,4.9320,1.9867,4.8987,1.1207,36.32,32.67,584,5.84
00:45:40,4.9310,1.9858,4.9259,1.1262,36.52,32.83,583,5.83
00:45:50,4.9310,1.9867,4.9531,1.1317,36.72,32.99,581,5.81
00:46:00,4.9310,1.9865,4.9803,1.1372,36.92,33.15,580,5.8
00:46:10,4.9310,1.9865,5.0075,1.1427,37.12,33.32,579,5.79
00:46:20,4.9300,1.9866,5.0347,1.1483,37.33,33.48,578,5.78
00:46:30,4.9300,1.9863,5.0619,1.1538,37.53,33.64,577,5.77
00:46:40,4.9290,1.9870,5.0891,1.1593,37.73,33.80,575,5.75
00:46:50,4.9290,1.9865,5.1163,1.1648,37.93,33.96,574,5.74
00:47:00,4.9280,1.9867,5.1435,1.1703,38.13,34.12,573,5.73
00:47:10,4.9270,1.9865,5.1707,1.1759,38.33,34.28,573,5.73
00:47:20,4.9270,1.9867,5.1979,1.1814,38.54,34.44,572,5.72
00:47:30,4.9260,1.9861,5.2251,1.1869,38.74,34.60,571,5.71
00:47:40,4.9260,1.9865,5.2523,1.1924,38.94,34.76,569,5.69
00:47:50,4.9260,1.9864,5.2794,1.1979,39.14,34.92,570,5.7
00:48:00,4.9260,1.9867,5.3066,1.2034,39.34,35.09,570,5.7
00:48:10,4.9260,1.9871,5.3338,1.2090,39.54,35.25,571,5.71
00:48:20,4.9260,1.9871,5.3610,1.2145,39.75,35.41,569,5.69
00:48:30,4.9250,1.9868,5.3882,1.2200,39.95,35.57,568,5.68
00:48:40,4.9240,1.9863,5.4153,1.2255,40.15,35.73,568,5.68
00:48:50,4.9230,1.9859,5.4425,1.2310,40.35,35.89,567,5.67
00:49:00,4.9230,1.9861,5.4697,1.2366,40.55,36.05,567,5.67
00:49:10,4.9220,1.9865,5.4968,1.2421,40.75,36.21,566,5.66
00:49:20,4.9220,1.9850,5.5240,1.2476,40.95,36.37,566,5.66
00:49:30,4.9210,1.9867,5.5511,1.2531,41.16,36.53,566,5.66
00:49:40,4.9210,1.9867,5.5783,1.2586,41.36,36.69,566,5.66
00:49:50,4.9210,1.9865,5.6054,1.2641,41.56,36.85,566,5.66
00:50:00,4.9210,1.9866,5.6326,1.2697,41.76,37.02,565,5.65
00:50:10,4.9210,1.9862,5.6597,1.2752,41.96,37.18,564,5.64
00:50:20,4.9200,1.9863,5.6869,1.2807,42.16,37.34,565,5.65
00:50:30,4.9200,1.9863,5.7140,1.2862,42.36,37.50,562,5.62
00:50:40,4.9190,1.9862,5.7412,1.2917,42.56,37.66,563,5.63
00:50:50,4.9160,1.9865,5.7683,1.2972,42.77,37.82,562,5.62
00:51:00,4.9130,1.9858,5.7954,1.3028,42.97,37.98,561,5.61
00:51:10,4.9060,1.9870,5.8225,1.3083,43.17,38.14,559,5.59
00:51:20,4.8890,1.9869,5.8495,1.3138,43.37,38.30,559,5.59
00:51:30,4.8730,1.9869,5.8764,1.3193,43.57,38.46,557,5.57
00:51:40,4.8600,1.9868,5.9032,1.3248,43.77,38.62,557,5.57
00:51:50,4.8450,1.9868,5.9299,1.3304,43.96,38.79,554,5.54
00:52:00,4.8270,1.9870,5.9566,1.3359,44.16,38.95,554,5.54
00:52:10,4.8200,1.9876,5.9832,1.3414,44.36,39.11,553,5.53
00:52:20,4.8100,1.9866,6.0097,1.3469,44.56,39.27,553,5.53
00:52:30,4.7960,1.9870,6.0362,1.3524,44.75,39.43,552,5.52
00:52:40,4.7850,1.9861,6.0626,1.3580,44.95,39.59,551,5.51
00:52:50,4.7740,1.9857,6.0889,1.3635,45.14,39.75,552,5.52
00:53:00,4.7710,1.9860,6.1152,1.3690,45.34,39.91,550,5.5
00:53:10,4.7730,1.9861,6.1416,1.3745,45.53,40.07,552,5.52
00:53:20,4.7760,1.9859,6.1679,1.3800,45.73,40.23,551,5.51
00:53:30,4.7740,1.9861,6.1943,1.3855,45.92,40.39,551,5.51
00:53:40,4.7740,1.9866,6.2206,1.3911,46.12,40.56,549,5.49
00:53:50,4.7700,1.9865,6.2469,1.3966,46.31,40.72,549,5.49
00:54:00,4.7670,1.9862,6.2732,1.4021,46.51,40.88,550,5.5
00:54:10,4.7700,1.9866,6.2995,1.4076,46.70,41.04,550,5.5
00:54:20,4.7730,1.9864,6.3259,1.4131,46.90,41.20,551,5.51
00:54:30,4.7780,1.9873,6.3523,1.4186,47.09,41.36,551,5.51
00:54:40,4.7820,1.9865,6.3786,1.4242,47.29,41.52,550,5.5
00:54:50,4.7840,1.9860,6.4050,1.4297,47.49,41.68,550,5.5
00:55:00,4.7860,1.9866,6.4314,1.4352,47.68,41.84,550,5.5
00:55:10,4.7830,1.9860,6.4578,1.4407,47.88,42.00,549,5.49
00:55:20,4.7870,1.9862,6.4842,1.4462,48.07,42.16,550,5.5
00:55:30,4.7880,1.9864,6.5107,1.4518,48.27,42.32,551,5.51
00:55:40,4.8020,1.9867,6.5372,1.4573,48.47,42.49,552,5.52
00:55:50,4.8060,1.9867,6.5637,1.4628,48.66,42.65,552,5.52
00:56:00,4.8080,1.9868,6.5902,1.4683,48.86,42.81,552,5.52
00:56:10,4.8010,1.9869,6.6167,1.4738,49.06,42.97,550,5.5
00:56:20,4.7940,1.9868,6.6432,1.4793,49.25,43.13,549,5.49
